toppID,time,longitude,latitude,color
1507011,2007-07-24T22:49:55Z,241.965,33.253,red
1507011,2007-07-24T23:56:57Z,241.918,33.263,red
1507011,2007-08-08T03:41:57Z,242.2,32.986,red
1507011,2007-08-08T04:10:04Z,242.225,32.975,red
1507011,2007-08-20T02:07:01Z,241.543,31.997,red
1507011,2007-08-20T04:29:03Z,241.547,31.99,red
1507011,2007-08-20T04:33:02Z,241.54599,31.99,red
1507011,2007-08-20T06:08:54Z,241.55301,31.993,red
1507011,2007-08-20T06:11:57Z,241.556,31.994,red
1507011,2007-08-28T11:08:54Z,241.32199,32.212,red
1507011,2007-08-28T14:37:01Z,241.23001,32.125,red
1507011,2007-08-28T22:44:03Z,241.169,31.939,red
1507011,2007-09-05T02:23:54Z,241.026,31.609,red
1507011,2007-09-05T03:57:53Z,240.972,31.582,red
1507011,2007-09-05T05:03:02Z,240.998,31.52,red
1507011,2007-09-05T05:37:58Z,241,31.541,red
1507011,2007-09-09T09:00:00Z,241.038,31.188,red
1507011,2007-09-11T03:34:55Z,241.038,31.28,red
1507011,2007-09-11T04:26:00Z,241.06601,31.284,red
1507011,2007-09-11T06:03:59Z,241.101,31.291,red
1507011,2007-09-13T05:14:03Z,240.933,31.148,red
1507011,2007-09-13T08:22:58Z,240.968,31.06,red
1507011,2007-09-15T05:30:56Z,240.60901,30.966,red
1507011,2007-09-17T02:38:54Z,240.396,30.851,red
1507011,2007-09-17T07:08:54Z,240.35199,30.772,red
1507011,2007-09-19T06:17:06Z,240.25,30.706,red
1507011,2007-09-19T17:04:55Z,240.14,30.742,red
1507011,2007-09-21T08:38:54Z,239.979,31.206,red
1507011,2007-09-21T10:19:55Z,239.94101,31.273,red
1507011,2007-09-27T17:15:56Z,238.707,33.072,red
1507011,2007-09-29T07:30:00Z,238.45,33.167,red
1507011,2007-09-29T10:42:53Z,238.376,33.163,red
1507011,2007-10-01T02:04:55Z,238.22,33.383,red
1507011,2007-10-03T11:37:01Z,238.222,34.236,red
1507011,2007-10-05T09:37:01Z,237.968,35.526,red
1507011,2007-10-05T11:14:03Z,237.994,35.591,red
1507011,2007-10-05T14:30:56Z,237.988,35.707,red
1507011,2007-10-05T17:45:00Z,238.09,35.553,red
1507011,2007-10-07T06:07:58Z,237.676,34.674,red
1507011,2007-10-07T06:17:06Z,237.673,34.666,red
1507011,2007-10-09T05:33:02Z,236.63,35.276,red
1507011,2007-10-09T06:59:03Z,236.59,35.297,red
1507011,2007-10-09T08:53:54Z,236.554,35.347,red
1507011,2007-10-09T10:37:58Z,236.537,35.402,red
1507011,2007-10-11T04:32:06Z,237.064,36.571,red
1507011,2007-10-11T04:55:04Z,237.052,36.556,red
1507011,2007-10-11T06:12:53Z,237.034,36.514,red
1507011,2007-10-15T16:59:03Z,237.376,36.715,red
1507011,2007-10-17T10:52:01Z,237.05,35.717,red
1507011,2007-10-17T11:37:58Z,237.041,35.681,red
1507011,2007-10-17T14:44:03Z,237.043,35.598,red
1507011,2007-10-21T06:25:04Z,236.229,35.668,red
1507011,2007-10-21T10:11:57Z,236.328,35.761,red
1507011,2007-10-21T11:53:54Z,236.35199,35.797,red
1507011,2007-10-21T14:48:02Z,236.396,35.918,red
1507011,2007-10-25T06:45:56Z,236.952,36.851,red
1507011,2007-10-25T07:27:53Z,236.918,36.84,red
1507011,2007-10-27T16:42:53Z,236.452,35.66,red
1507011,2007-10-27T18:19:55Z,236.405,35.63,red
1507011,2007-10-29T03:41:57Z,236.29599,34.958,red
1507011,2007-10-29T14:56:57Z,236.563,34.764,red
1507011,2007-10-29T17:41:57Z,236.66,34.696,red
1507011,2007-10-29T18:12:53Z,236.686,34.685,red
1507011,2007-10-31T04:40:04Z,237.429,35.409,red
1507011,2007-10-31T06:18:59Z,237.461,35.453,red
1507011,2007-11-02T03:59:03Z,237.876,35.203,red
1507011,2007-11-02T04:23:54Z,237.877,35.173,red
1507011,2007-11-02T05:38:54Z,237.86,35.137,red
1507011,2007-11-04T05:14:03Z,237.95801,33.754,red
1507011,2007-11-06T19:55:04Z,236.797,34.827,red
1507011,2007-11-08T14:03:59Z,236.15799,35.019,red
1507011,2007-11-08T17:48:59Z,236.216,35.124,red
1507011,2007-11-10T04:34:55Z,236.60199,36.265,red
1507011,2007-11-10T04:40:04Z,236.599,36.271,red
1507011,2007-11-10T08:21:05Z,236.683,36.371,red
1507011,2007-11-10T10:00:00Z,236.719,36.425,red
1507011,2007-11-12T02:06:05Z,236.845,37.308,red
1507011,2007-11-12T05:33:59Z,236.76599,37.256,red
1507011,2007-11-14T03:12:53Z,236.394,36.765,red
1507011,2007-11-14T04:48:02Z,236.366,36.739,red
1507011,2007-11-14T04:51:05Z,236.368,36.737,red
1507011,2007-11-16T04:02:06Z,236.19,36.686,red
1507011,2007-11-16T04:11:00Z,236.183,36.685,red
1507011,2007-11-16T05:41:57Z,236.15799,36.633,red
1507011,2007-11-16T05:48:02Z,236.15201,36.627,red
1507011,2007-11-18T10:19:55Z,235.157,35.677,red
1507011,2007-11-18T15:21:05Z,235.088,35.726,red
1507011,2007-11-18T17:12:53Z,235.032,35.763,red
1507011,2007-11-18T17:27:53Z,235.02701,35.761,red
1507011,2007-11-20T02:12:53Z,234.906,36.905,red
1507011,2007-11-20T07:30:00Z,234.873,37.105,red
1507011,2007-11-22T03:47:06Z,235.663,37.788,red
1507011,2007-11-22T05:03:02Z,235.698,37.745,red
1507011,2007-11-22T05:26:00Z,235.69,37.723,red
1507011,2007-11-24T02:18:02Z,235.561,37.144,red
1507011,2007-11-24T04:17:06Z,235.54199,37.084,red
1507011,2007-11-24T04:45:00Z,235.526,37.073,red
1507011,2007-11-26T04:03:02Z,236.61499,36.406,red
1507011,2007-11-26T05:11:57Z,236.65399,36.404,red
1507011,2007-11-28T04:23:54Z,236.097,37.078,red
1507011,2007-11-28T06:03:02Z,236.07901,36.99,red
1507011,2007-11-30T05:15:56Z,235.818,35.725,red
1507011,2007-11-30T05:57:53Z,235.804,35.746,red
1507011,2007-12-02T17:33:59Z,234.455,35.569,red
1507011,2007-12-04T04:38:54Z,233.952,36.029,red
1507011,2007-12-04T05:25:04Z,233.93399,36.027,red
1507011,2007-12-06T02:30:00Z,233.419,36.429,red
1507011,2007-12-06T04:40:04Z,233.418,36.457,red
1507011,2007-12-06T05:36:05Z,233.426,36.481,red
1507011,2007-12-08T04:55:04Z,233.10501,36.963,red
1507011,2007-12-08T05:32:06Z,233.10199,36.933,red
1507011,2007-12-08T06:34:55Z,233.06601,36.89,red
1507011,2007-12-10T04:45:56Z,232.315,36.62,red
1507011,2007-12-10T05:49:55Z,232.368,36.672,red
1507011,2007-12-10T07:33:59Z,232.356,36.717,red
1507011,2007-12-10T09:49:55Z,232.423,36.797,red
1507011,2007-12-10T11:36:05Z,232.37,36.821,red
1507011,2007-12-10T14:27:53Z,232.39,36.899,red
1507011,2007-12-14T02:41:00Z,231.875,36.395,red
1507011,2007-12-14T04:30:56Z,231.835,36.366,red
1507011,2007-12-14T04:53:54Z,231.824,36.361,red
1507011,2007-12-16T05:29:03Z,231.224,36.968,red
1507011,2007-12-16T05:48:02Z,231.21,36.962,red
1507011,2007-12-16T07:10:04Z,231.176,36.971,red
1507011,2007-12-16T07:30:00Z,231.164,36.973,red
1507011,2007-12-18T02:47:06Z,230.756,37.682,red
1507011,2007-12-18T04:48:59Z,230.758,37.786,red
1507011,2007-12-18T05:02:06Z,230.773,37.79,red
1507011,2007-12-20T04:07:01Z,231.939,36.833,red
1507011,2007-12-20T05:45:56Z,231.935,36.764,red
1507011,2007-12-20T05:52:58Z,231.945,36.759,red
1507011,2007-12-22T02:52:01Z,233.623,36.676,red
1507011,2007-12-22T05:04:55Z,233.668,36.593,red
1507011,2007-12-22T05:11:00Z,233.66101,36.588,red
1507011,2007-12-24T02:07:01Z,233.39099,35.263,red
1507011,2007-12-26T03:42:53Z,232.41,36.22,red
1507011,2007-12-26T05:14:03Z,232.388,36.259,red
1507011,2007-12-26T06:56:57Z,232.437,36.342,red
1507011,2007-12-28T02:07:01Z,232.599,36.922,red
1507011,2007-12-28T04:30:00Z,232.629,36.861,red
1507011,2007-12-28T04:40:04Z,232.64099,36.861,red
1507011,2007-12-30T02:57:53Z,232.985,36.755,red
1507011,2007-12-30T04:00:00Z,233.06,36.699,red
1507011,2007-12-30T05:26:00Z,233.069,36.65,red
1507011,2007-12-30T05:38:54Z,233.057,36.636,red
1507011,2008-01-01T04:38:54Z,233.237,36.758,red
1507011,2008-01-01T04:56:57Z,233.225,36.749,red
1507011,2008-01-01T06:18:59Z,233.212,36.712,red
1507011,2008-01-01T06:37:58Z,233.212,36.706,red
1507011,2008-01-03T04:15:56Z,232.813,36.672,red
1507011,2008-01-03T05:32:06Z,232.794,36.666,red
1507011,2008-01-05T02:15:56Z,232.866,36.717,red
1507011,2008-01-05T04:44:03Z,232.843,36.775,red
1507011,2008-01-05T05:15:56Z,232.834,36.765,red
1507011,2008-01-07T03:10:04Z,233.143,36.928,red
1507011,2008-01-07T04:33:59Z,233.215,36.874,red
1507011,2008-01-07T05:40:04Z,233.25299,36.84,red
1507011,2008-01-09T03:52:01Z,233.353,36.753,red
1507011,2008-01-09T04:52:01Z,233.377,36.72,red
1507011,2008-01-09T05:32:06Z,233.393,36.711,red
1507011,2008-01-09T06:34:55Z,233.394,36.678,red
1507011,2008-01-09T07:12:53Z,233.387,36.659,red
1507011,2008-01-11T04:08:54Z,232.937,36.572,red
1507011,2008-01-11T04:52:01Z,232.888,36.596,red
1507011,2008-01-11T06:33:02Z,232.90201,36.637,red
1507011,2008-01-11T11:03:02Z,232.775,36.746,red
1507011,2008-01-13T14:32:06Z,232.96701,35.998,red
1507011,2008-01-13T14:44:03Z,232.956,35.998,red
1507011,2008-01-13T17:18:59Z,232.861,35.956,red
1507011,2008-01-13T18:08:54Z,232.824,35.943,red
1507011,2008-01-15T05:07:58Z,231.822,34.905,red
1507011,2008-01-15T05:52:58Z,231.783,34.879,red
1507011,2008-01-17T06:48:02Z,229.776,35.181,red
1507011,2008-01-19T14:03:59Z,227.949,36.203,red
1507011,2008-01-19T22:45:00Z,227.845,36.496,red
1507011,2008-01-21T04:42:53Z,227.172,37.248,red
1507011,2008-01-21T05:15:00Z,227.167,37.252,red
1507011,2008-01-21T06:23:54Z,227.147,37.283,red
1507011,2008-01-21T06:55:04Z,227.153,37.298,red
1507011,2008-01-21T09:19:55Z,227.095,37.335,red
1507011,2008-01-23T03:30:00Z,226.415,38.349,red
1507011,2008-01-23T05:44:03Z,226.327,38.396,red
1507011,2008-01-23T06:11:00Z,226.334,38.403,red
1507011,2008-01-23T07:23:54Z,226.318,38.436,red
1507011,2008-01-25T05:02:06Z,225.083,38.678,red
1507011,2008-01-25T05:23:54Z,225.066,38.679,red
1507011,2008-01-25T06:41:57Z,225.007,38.69,red
1507011,2008-01-25T07:03:59Z,224.986,38.692,red
1507011,2008-01-27T03:30:56Z,223.729,38.023,red
1507011,2008-01-27T04:22:58Z,223.691,38.025,red
1507011,2008-01-27T05:59:03Z,223.658,37.987,red
1507011,2008-01-27T06:17:06Z,223.656,37.988,red
1507011,2008-01-29T05:18:59Z,222.797,38.738,red
1507011,2008-01-29T05:30:56Z,222.803,38.729,red
1507011,2008-01-29T06:57:53Z,222.831,38.674,red
1507011,2008-02-04T02:03:02Z,225.13,34.819,red
1507011,2008-02-04T06:37:58Z,225.246,34.707,red
1507011,2008-02-04T10:19:55Z,225.321,34.605,red
1507011,2008-02-06T05:48:02Z,226.767,33.86,red
1507011,2008-02-10T16:49:55Z,228.316,32.794,red
1507011,2008-02-10T18:30:56Z,228.326,32.777,red
1507011,2008-02-14T06:26:00Z,230.035,32.151,red
1507011,2008-02-14T10:18:59Z,230.018,32.201,red
1507011,2008-02-16T06:48:02Z,229.922,32.327,red
1507011,2008-02-18T19:04:55Z,230.934,32.133,red
1507011,2008-02-18T20:07:58Z,230.932,32.139,red
1507011,2008-02-20T07:03:59Z,231.295,32.236,red
1507011,2008-02-20T20:02:06Z,231.529,32.388,red
1507011,2008-02-22T03:41:00Z,232.639,32.68,red
1507011,2008-02-22T04:33:59Z,232.653,32.679,red
1507011,2008-02-22T05:18:59Z,232.683,32.679,red
1507011,2008-02-22T06:12:53Z,232.72,32.685,red
1507011,2008-02-24T04:40:04Z,234.207,33.148,red
1507011,2008-02-24T05:29:03Z,234.23999,33.132,red
1507011,2008-02-26T03:56:57Z,235.392,31.806,red
1507011,2008-02-26T04:41:00Z,235.396,31.79,red
1507011,2008-02-26T05:36:05Z,235.39,31.759,red
1507011,2008-02-26T06:21:05Z,235.384,31.738,red
1507011,2008-02-28T04:56:00Z,235.67801,31.028,red
1507011,2008-02-28T05:34:55Z,235.68399,31.029,red
1507011,2008-03-01T04:14:03Z,235.89,30.962,red
1507011,2008-03-01T04:47:06Z,235.91,30.949,red
1507011,2008-03-03T02:29:03Z,236.05,30.27,red
1507011,2008-03-03T05:11:57Z,235.97,30.188,red
1507011,2008-03-03T05:41:57Z,235.956,30.175,red
1507011,2008-03-05T04:30:56Z,236.034,29.635,red
1507011,2008-03-05T06:10:04Z,236.087,29.639,red
1507011,2008-03-05T06:36:05Z,236.095,29.642,red
1507011,2008-03-07T05:30:56Z,237.017,30.523,red
1507011,2008-03-09T04:47:06Z,236.98401,30.02,red
1507011,2008-03-09T05:03:02Z,236.989,30.028,red
1507011,2008-03-09T06:30:00Z,237.024,30.069,red
1507011,2008-03-11T02:37:58Z,237.133,30.32,red
1507011,2008-03-11T04:07:01Z,237.137,30.295,red
1507011,2008-03-11T04:15:00Z,237.139,30.304,red
1507011,2008-03-11T05:45:56Z,237.15,30.287,red
1507011,2008-03-11T05:55:04Z,237.151,30.289,red
1507011,2008-03-13T02:03:59Z,237.114,30.253,red
1507011,2008-03-13T05:06:05Z,237.17,30.173,red
1507011,2008-03-13T05:12:53Z,237.172,30.174,red
1507011,2008-03-17T03:42:53Z,236.89801,30.723,red
1507011,2008-03-17T06:55:04Z,236.92099,30.62,red
1507011,2008-03-17T07:04:55Z,236.92801,30.614,red
1507011,2008-03-19T06:22:01Z,236.48001,30.574,red
1507011,2008-03-19T15:06:05Z,236.453,30.598,red
1507011,2008-03-19T17:04:55Z,236.479,30.63,red
1507011,2008-03-21T07:06:05Z,236.604,30.675,red
1507011,2008-03-25T02:04:55Z,235.543,29.733,red
1507011,2008-03-25T05:32:06Z,235.425,29.627,red
1507011,2008-03-27T05:12:53Z,233.785,28.335,red
1507011,2008-03-27T09:38:54Z,233.616,28.238,red
1507011,2008-03-29T02:07:01Z,232.317,27.325,red
1507011,2008-03-29T02:18:02Z,232.315,27.328,red
1507011,2008-03-29T17:00:00Z,231.8,27.098,red
1507011,2008-03-31T15:22:58Z,230.338,26.104,red
1507011,2008-04-02T02:11:00Z,229.306,25.365,red
1507011,2008-04-04T02:47:06Z,228.052,24.33,red
1507011,2008-04-04T03:03:59Z,228.051,24.338,red
1507011,2008-04-04T04:57:53Z,227.98,24.308,red
1507011,2008-04-04T05:48:02Z,227.959,24.294,red
1507011,2008-04-04T07:30:00Z,227.908,24.251,red
1507011,2008-04-06T05:55:04Z,226.527,23.338,red
1507011,2008-04-06T06:45:56Z,226.494,23.329,red
1507011,2008-04-08T06:04:55Z,225.425,22.392,red
1507011,2008-04-08T08:26:00Z,225.337,22.37,red
1507011,2008-04-12T10:17:06Z,222.331,20.918,red
1507011,2008-04-12T11:56:57Z,222.289,20.887,red
1507011,2008-04-14T11:36:05Z,221.015,20.189,red
1507011,2008-04-16T02:06:05Z,219.914,19.464,red
1507011,2008-04-16T15:45:00Z,219.462,19.132,red
1507011,2008-04-18T03:22:01Z,218.321,18.316,red
1507011,2008-04-18T14:14:03Z,217.98,18.11,red
1507011,2008-04-20T02:57:53Z,217.025,17.609,red
1507011,2008-04-20T03:21:05Z,217.012,17.597,red
1507011,2008-04-20T06:53:54Z,216.926,17.504,red
1507011,2008-04-20T07:07:01Z,216.921,17.499,red
1507011,2008-04-20T15:34:55Z,216.692,17.293,red
1507011,2008-04-20T15:49:55Z,216.684,17.294,red
1507011,2008-04-22T06:11:00Z,215.333,16.669,red
1507011,2008-04-28T03:03:59Z,211.328,15.837,red
1507011,2008-04-28T03:29:03Z,211.313,15.831,red
1507011,2008-04-28T05:51:05Z,211.243,15.783,red
1507011,2008-04-30T06:36:05Z,210.157,14.786,red
1507011,2008-04-30T06:48:59Z,210.16,14.771,red
1507011,2008-05-02T02:19:55Z,209.108,14.599,red
1507011,2008-05-02T03:32:06Z,209.088,14.61,red
1507011,2008-05-02T03:56:57Z,209.078,14.617,red
1507011,2008-05-02T06:08:54Z,209.005,14.628,red
1507011,2008-05-04T02:48:02Z,208.067,15.142,red
1507011,2008-05-04T03:33:59Z,208.058,15.147,red
1507011,2008-05-04T06:42:53Z,207.973,15.161,red
1507011,2008-05-04T07:06:05Z,207.956,15.162,red
1507011,2008-05-06T03:38:54Z,207.068,15.132,red
1507011,2008-05-06T06:26:57Z,206.99,15.105,red
1507011,2008-05-06T07:37:01Z,206.957,15.089,red
1507011,2008-05-06T08:04:55Z,206.941,15.082,red
1507011,2008-05-08T04:29:03Z,206.28,15.295,red
1507011,2008-05-08T06:51:05Z,206.202,15.338,red
1507011,2008-05-08T07:23:54Z,206.189,15.347,red
1507011,2008-05-10T04:04:55Z,205.334,15.283,red
1507011,2008-05-10T06:41:57Z,205.275,15.331,red
1507011,2008-05-10T07:45:00Z,205.249,15.35,red
1507011,2008-05-10T08:22:58Z,205.24,15.366,red
1507011,2008-05-12T03:45:00Z,205.038,15.67,red
1507011,2008-05-12T04:34:55Z,205.038,15.731,red
1507011,2008-05-12T06:59:03Z,205.015,15.707,red
1507011,2008-05-12T11:42:53Z,205.047,15.801,red
1507011,2008-05-14T03:18:02Z,204.65,16.02,red
1507011,2008-05-14T03:45:56Z,204.658,16.017,red
1507011,2008-05-14T07:00:56Z,204.606,16.053,red
1507011,2008-05-14T14:11:00Z,204.539,16.006,red
1507011,2008-05-16T11:08:54Z,205.143,15.988,red
1507011,2008-05-18T06:19:55Z,205.917,16.477,red
1507011,2008-05-18T14:40:04Z,206.143,16.324,red
1507011,2008-05-22T03:25:04Z,208.107,16.786,red
1507011,2008-05-22T05:56:00Z,208.136,16.842,red
1507011,2008-05-22T11:40:04Z,208.577,16.983,red
1507011,2008-05-24T06:55:04Z,209.206,17.638,red
1507011,2008-05-24T07:22:58Z,209.221,17.652,red
1507011,2008-05-26T06:36:05Z,210.094,18.614,red
1507011,2008-05-26T07:56:00Z,210.135,18.633,red
1507011,2008-05-26T08:14:03Z,210.142,18.641,red
1507011,2008-05-28T05:33:59Z,211.283,19.654,red
1507011,2008-05-30T03:32:06Z,212.071,20.716,red
1507011,2008-05-30T11:56:57Z,212.205,20.93,red
1507011,2008-06-01T07:26:57Z,213.003,21.846,red
1507011,2008-06-01T11:33:59Z,212.65,21.968,red
1507011,2008-06-03T08:26:57Z,214.446,22.598,red
1507011,2008-06-03T08:30:56Z,214.447,22.599,red
1507011,2008-06-07T05:27:53Z,216.291,24.921,red
1507011,2008-06-07T08:37:58Z,216.395,24.993,red
1507011,2008-06-07T10:33:59Z,216.441,25.026,red
1507011,2008-06-09T07:52:01Z,217.481,25.88,red
1507011,2008-06-09T08:04:55Z,217.477,25.886,red
1507011,2008-06-11T05:47:06Z,218.48,26.952,red
1507011,2008-06-11T06:59:03Z,218.458,26.905,red
1507011,2008-06-15T10:55:04Z,221.48,29.12,red
1507011,2008-06-17T10:33:02Z,223.212,29.895,red
1507011,2008-06-19T05:41:00Z,224.642,30.848,red
1507011,2008-06-21T02:04:55Z,226.082,31.592,red
1507011,2008-06-21T02:36:05Z,226.096,31.605,red
1507011,2008-06-21T05:41:57Z,226.193,31.663,red
1507011,2008-06-21T06:34:55Z,226.237,31.686,red
1507011,2008-06-21T09:48:02Z,226.339,31.749,red
1507011,2008-06-21T17:15:56Z,226.58,31.905,red
1507011,2008-06-21T19:00:56Z,226.497,31.909,red
1507011,2008-06-21T21:07:58Z,226.704,31.977,red
1507011,2008-06-23T04:57:53Z,227.66,32.725,red
1507011,2008-06-25T05:56:00Z,225.588,32.858,red
1507011,2008-06-27T05:56:00Z,230.433,34.158,red
1507011,2008-06-27T17:32:06Z,230.701,34.483,red
1507011,2008-06-27T19:15:56Z,230.737,34.525,red
1507011,2008-06-29T06:11:00Z,231.874,35.338,red
1507011,2008-06-29T06:48:02Z,231.897,35.367,red
1507011,2008-06-29T10:00:56Z,231.958,35.426,red
1507011,2008-07-01T15:21:05Z,232.91,36.127,red
1507011,2008-07-03T04:52:01Z,233.945,36.267,red
1507011,2008-07-03T11:00:00Z,234.14801,36.272,red
1507011,2008-07-05T05:48:59Z,234.514,36.905,red
1507011,2008-07-05T06:11:00Z,234.521,36.904,red
1507011,2008-07-07T05:07:58Z,234.87,37.114,red
1507011,2008-07-07T05:26:00Z,234.857,37.109,red
1507011,2008-07-09T02:23:54Z,234.774,36.069,red
1507011,2008-07-11T03:45:56Z,235.82901,35.867,red
1507011,2008-07-13T09:18:02Z,235.69,34.758,red
1507011,2008-07-13T10:55:04Z,235.685,34.737,red
1507011,2008-07-13T15:33:02Z,235.718,34.732,red
1507011,2008-07-15T14:52:01Z,235.856,34.365,red
1507011,2008-07-15T16:22:01Z,235.873,34.31,red
1507011,2008-07-17T02:32:06Z,236.226,34.067,red
1507011,2008-07-17T03:21:05Z,236.239,34.045,red
1507011,2008-07-17T04:52:01Z,236.213,34.02,red
1507011,2008-07-17T05:00:00Z,236.2,34.017,red
1507011,2008-07-19T02:07:58Z,235.90399,33.344,red
1507011,2008-07-19T02:34:55Z,235.888,33.34,red
1507011,2008-07-19T04:19:55Z,235.936,33.33,red
1507011,2008-07-19T11:34:55Z,236.216,33.229,red
1507011,2008-07-21T04:59:03Z,236.969,33.278,red
1507011,2008-07-23T04:11:57Z,238.38501,32.997,red
1507011,2008-07-23T04:34:55Z,238.40399,32.989,red
1507011,2008-07-23T05:52:01Z,238.45401,32.976,red
1507011,2008-07-23T06:17:06Z,238.474,32.977,red
1507011,2008-07-25T03:55:04Z,239.88,32.554,red
1507011,2008-07-25T05:06:05Z,239.913,32.54,red
1507011,2008-07-25T05:33:59Z,239.933,32.543,red
1507011,2008-07-25T06:45:56Z,239.982,32.535,red
1507011,2008-07-27T10:07:01Z,241.179,31.453,red
1507011,2008-07-27T15:02:06Z,241.04001,31.575,red
1507011,2008-07-27T16:41:00Z,241.071,31.581,red
1507011,2008-07-29T09:52:01Z,240.64099,31.379,red
1507011,2008-07-29T11:27:53Z,240.56,31.426,red
1507011,2008-07-29T21:11:57Z,240.331,31.499,red
1507011,2008-07-31T03:30:56Z,239.909,31.475,red
1507011,2008-07-31T04:27:53Z,239.893,31.465,red
1507011,2008-07-31T05:07:58Z,239.905,31.46,red
1507011,2008-07-31T06:07:01Z,239.838,31.426,red
1507011,2008-08-02T04:26:00Z,239.249,30.95,red
1507011,2008-08-02T05:19:55Z,239.258,30.927,red
1507011,2008-08-02T05:22:58Z,239.258,30.929,red
1507011,2008-08-02T06:07:01Z,239.248,30.893,red
1507011,2008-08-04T02:19:55Z,239.823,30.996,red
1507011,2008-08-04T03:48:59Z,239.838,30.98,red
1507011,2008-08-04T06:14:03Z,239.888,31.028,red
1507011,2008-08-04T14:44:03Z,240.024,31.116,red
1507011,2008-08-06T03:48:59Z,240.251,31.473,red
1507011,2008-08-06T04:45:56Z,240.222,31.483,red
1507011,2008-08-06T17:07:58Z,240.325,31.613,red
1507011,2008-08-06T21:29:03Z,240.231,31.571,red
1507011,2008-08-08T04:06:05Z,239.959,31.887,red
1507011,2008-08-08T05:40:04Z,240.006,31.976,red
1507011,2008-08-10T02:06:05Z,239.78,33.212,red
1507011,2008-08-10T03:55:04Z,239.787,33.293,red
1507011,2008-08-10T05:37:58Z,239.687,33.214,red
1507011,2008-08-10T06:45:00Z,239.687,33.213,red
1507011,2008-08-10T11:06:05Z,239.552,33.125,red
1507011,2008-08-10T22:26:57Z,239.19699,32.911,red
1507011,2008-08-12T04:22:01Z,239.337,32.168,red
1507011,2008-08-12T04:48:02Z,239.338,32.149,red
1507011,2008-08-12T06:02:06Z,239.35199,32.107,red
1507011,2008-08-12T06:29:03Z,239.358,32.097,red
1507011,2008-08-14T20:07:58Z,239.545,31.712,red
1507011,2008-08-16T08:22:58Z,239.492,31.116,red
1507011,2008-08-16T10:03:59Z,239.524,31.103,red
1507011,2008-08-18T04:10:04Z,240.33,31.456,red
1507011,2008-08-18T05:49:55Z,240.32,31.458,red
1507011,2008-08-18T09:42:53Z,240.313,31.495,red
1507011,2008-08-20T03:18:02Z,240.394,31.031,red
1507011,2008-08-22T02:08:54Z,240.51599,30.78,red
1507011,2008-08-22T06:00:00Z,240.545,30.761,red
1507011,2008-08-24T03:33:59Z,240.627,30.935,red
1507011,2008-08-24T14:11:57Z,240.594,31.221,red
1507011,2008-08-26T04:25:04Z,240.312,30.69,red
1507011,2008-08-26T04:32:06Z,240.31601,30.693,red
1507011,2008-08-28T05:17:06Z,240.863,31.333,red
1507011,2008-08-28T05:33:59Z,240.881,31.333,red
1507011,2008-08-28T06:56:57Z,240.937,31.302,red
1507011,2008-09-05T03:56:00Z,238.04001,35.936,red
1507011,2008-09-05T05:33:59Z,238.047,35.975,red
1507011,2008-09-05T06:06:05Z,238.035,35.991,red
1507011,2008-09-05T09:56:57Z,237.97299,36.087,red
1507011,2008-09-07T02:22:58Z,237.565,35.062,red
1507011,2008-09-07T03:44:03Z,237.58,35.011,red
1507011,2008-09-07T04:48:59Z,237.565,34.977,red
1507011,2008-09-07T05:25:04Z,237.554,34.95,red
1507011,2008-09-13T04:07:01Z,237.50299,36.494,red
1507011,2008-09-13T05:02:06Z,237.457,36.486,red
1507011,2008-09-13T05:45:00Z,237.483,36.487,red
1507011,2008-09-13T11:56:00Z,237.6,36.388,red
1507011,2008-09-19T16:56:57Z,237.42401,36.952,red
1507011,2008-09-19T19:06:05Z,237.327,36.996,red
1507011,2008-09-23T04:55:04Z,236.336,37.255,red
1507011,2008-09-23T05:17:06Z,236.325,37.245,red
1507011,2008-09-23T06:33:02Z,236.311,37.235,red
1507011,2008-09-25T04:14:03Z,236.521,37.178,red
1507011,2008-09-25T04:32:06Z,236.52301,37.172,red
1507011,2008-09-25T06:11:00Z,236.543,37.129,red
1507011,2008-09-27T05:23:54Z,237.737,35.927,red
1507011,2008-09-29T04:29:03Z,238.909,34.663,red
1507011,2008-09-29T04:36:05Z,238.909,34.659,red
1507011,2008-09-29T06:11:00Z,238.881,34.602,red
1507011,2008-09-29T06:15:00Z,238.88,34.598,red
1507011,2008-10-01T03:48:02Z,237.728,34.644,red
1507011,2008-10-01T05:27:53Z,237.675,34.642,red
1507011,2008-10-03T04:45:00Z,236.909,35.406,red
1507011,2008-10-03T06:23:54Z,236.92401,35.435,red
1507011,2008-10-03T06:27:53Z,236.919,35.437,red
1507011,2008-10-05T04:04:55Z,237.149,36.057,red
1507011,2008-10-05T05:37:58Z,237.164,36.097,red
1507011,2008-10-05T05:45:00Z,237.163,36.099,red
1507011,2008-10-07T05:03:02Z,236.237,35.834,red
1507011,2008-10-07T06:30:00Z,236.193,35.845,red
1507011,2008-10-07T06:30:56Z,236.195,35.845,red
1507011,2008-10-07T06:45:56Z,236.185,35.849,red
1507011,2008-10-09T07:26:57Z,234.94,36.368,red
1507011,2008-10-09T09:03:02Z,234.90799,36.388,red
1507011,2008-10-13T16:59:03Z,232.937,38.841,red
1507011,2008-10-13T18:38:54Z,232.929,38.893,red
1507011,2008-10-15T02:30:56Z,233.41699,38.945,red
1507011,2008-10-15T04:00:00Z,233.446,38.885,red
1507011,2008-10-15T05:41:00Z,233.481,38.885,red
